---START---
-101.00, 1.62, 8.11, -1.76, 
-100.00, 1.60, 9.20, -1.69, 
-99.00, 1.63, 8.04, -1.74, 
-98.00, 1.58, 9.04, -1.83, 
-97.00, 1.65, 8.49, -1.87, 
-96.00, 1.58, 8.08, -1.81, 
-95.00, 1.66, 9.01, -1.84, 
-94.00, 1.63, 7.82, -1.83, 
-93.00, 1.60, 8.92, -1.84, 
-92.00, 1.62, 8.11, -1.78, 
-91.00, 1.62, 8.16, -1.86, 
-90.00, 1.64, 8.68, -1.81, 
-89.00, 1.60, 7.74, -1.87, 
-88.00, 1.59, 8.78, -1.86, 
-87.00, 1.64, 7.84, -1.79, 
-86.00, 1.57, 8.89, -1.91, 
-85.00, 1.64, 8.41, -1.81, 
-84.00, 1.60, 7.63, -1.85, 
-83.00, 1.61, 8.62, -1.81, 
-82.00, 1.61, 7.62, -1.89, 
-81.00, 1.60, 8.45, -1.86, 
-80.00, 1.63, 8.06, -1.78, 
-79.00, 1.59, 7.73, -1.83, 
-78.00, 1.66, 8.46, -1.84, 
-77.00, 1.66, 7.41, -1.82, 
-76.00, 1.59, 8.29, -1.89, 
-75.00, 1.64, 7.72, -1.84, 
-74.00, 1.58, 8.11, -1.89, 
-73.00, 1.64, 8.30, -1.84, 
-72.00, 1.56, 7.23, -1.87, 
-71.00, 1.61, 8.14, -1.89, 
-70.00, 1.63, 7.46, -1.89, 
-69.00, 1.55, 7.95, -1.94, 
-68.00, 1.60, 8.03, -1.96, 
-67.00, 1.61, 7.67, -1.90, 
-66.00, 1.57, 8.00, -1.93, 
-65.00, 1.64, 7.25, -1.83, 
-64.00, 1.63, 7.85, -1.86, 
-63.00, 1.67, 6.94, -1.82, 
-62.00, 1.65, 7.54, -1.90, 
-61.00, 1.58, 7.34, -1.87, 
-60.00, 1.63, 7.23, -1.88, 
-59.00, 1.55, 7.63, -1.92, 
-58.00, 1.57, 6.80, -1.91, 
-57.00, 1.62, 7.66, -1.97, 
-56.00, 1.59, 6.90, -1.96, 
-55.00, 1.62, 7.39, -1.91, 
-54.00, 1.64, 7.52, -1.89, 
-53.00, 1.64, 6.77, -1.91, 
-52.00, 1.62, 7.33, -1.95, 
-51.00, 1.59, 6.83, -1.93, 
-50.00, 1.62, 7.07, -1.93, 
-49.00, 1.61, 7.32, -1.96, 
-48.00, 1.62, 7.00, -1.93, 
-47.00, 1.59, 7.11, -1.94, 
-46.00, 1.63, 7.26, -1.85, 
-45.00, 1.62, 6.51, -1.92, 
-44.00, 1.61, 7.01, -1.97, 
-43.00, 1.62, 7.16, -1.93, 
-42.00, 1.67, 6.80, -1.94, 
-41.00, 1.64, 7.04, -1.84, 
-40.00, 1.65, 6.88, -1.91, 
-39.00, 1.61, 6.58, -2.03, 
-38.00, 1.70, 6.97, -1.98, 
-37.00, 1.65, 6.30, -1.95, 
-36.00, 1.66, 6.71, -1.96, 
-35.00, 1.64, 6.85, -1.90, 
-34.00, 1.59, 6.49, -1.94, 
-33.00, 1.60, 6.71, -1.96, 
-32.00, 1.63, 6.68, -1.99, 
-31.00, 1.67, 6.31, -1.98, 
-30.00, 1.57, 6.59, -2.00, 
-29.00, 1.64, 6.18, -1.96, 
-28.00, 1.64, 6.40, -2.01, 
-27.00, 1.63, 6.52, -2.01, 
-26.00, 1.63, 6.12, -1.99, 
-25.00, 1.67, 6.42, -2.04, 
-24.00, 1.63, 6.42, -1.95, 
-23.00, 1.67, 6.08, -1.89, 
-22.00, 1.64, 6.25, -1.92, 
-21.00, 1.62, 5.99, -1.99, 
-20.00, 1.63, 6.15, -1.94, 
-19.00, 1.63, 6.18, -1.99, 
-18.00, 1.65, 5.97, -2.03, 
-17.00, 1.62, 6.09, -1.93, 
-16.00, 1.64, 6.14, -1.93, 
-15.00, 1.69, 5.84, -1.94, 
-14.00, 1.70, 6.00, -1.94, 
-13.00, 1.67, 5.83, -1.96, 
-12.00, 1.66, 5.81, -2.03, 
-11.00, 1.66, 5.87, -2.02, 
-10.00, 1.65, 5.67, -1.96, 
-9.00, 1.70, 5.77, -1.99, 
-8.00, 1.65, 5.74, -1.96, 
-7.00, 1.69, 5.60, -2.02, 
-6.00, 1.71, 5.73, -2.00, 
-5.00, 1.68, 5.65, -1.97, 
-4.00, 1.73, 5.58, -2.03, 
-3.00, 1.70, 5.55, -1.98, 
-2.00, 1.65, 5.54, -2.06, 
-1.00, 1.67, 5.52, -2.01, 
0.00, 1.67, 5.45, -2.00, 
1.00, 1.68, 5.45, -2.05, 
2.00, 1.70, 5.38, -2.06, 
3.00, 1.71, 5.40, -1.99, 
4.00, 1.72, 5.37, -2.03, 
5.00, 1.70, 5.27, -2.01, 
6.00, 1.67, 5.39, -1.98, 
7.00, 1.70, 5.24, -2.03, 
8.00, 1.72, 5.23, -2.03, 
9.00, 1.68, 5.24, -1.97, 
10.00, 1.70, 5.11, -1.98, 
11.00, 1.69, 5.29, -1.99, 
12.00, 1.71, 5.07, -2.01, 
13.00, 1.71, 5.05, -2.00, 
14.00, 1.71, 5.07, -1.99, 
15.00, 1.70, 4.92, -1.99, 
16.00, 1.65, 4.86, -1.98, 
17.00, 1.68, 5.07, -2.04, 
18.00, 1.70, 4.83, -2.07, 
19.00, 1.67, 4.99, -2.00, 
20.00, 1.75, 4.85, -2.04, 
21.00, 1.70, 4.71, -2.06, 
22.00, 1.67, 4.92, -2.09, 
23.00, 1.69, 4.63, -1.96, 
24.00, 1.71, 4.55, -1.98, 
25.00, 1.69, 4.70, -2.05, 
26.00, 1.68, 4.50, -2.11, 
27.00, 1.64, 4.77, -2.11, 
28.00, 1.71, 4.52, -2.09, 
29.00, 1.65, 4.33, -2.07, 
30.00, 1.74, 4.75, -2.16, 
31.00, 1.69, 4.37, -2.05, 
32.00, 1.67, 4.69, -2.15, 
33.00, 1.76, 4.46, -2.07, 
34.00, 1.71, 4.22, -2.13, 
35.00, 1.70, 4.66, -2.09, 
36.00, 1.70, 4.24, -2.06, 
37.00, 1.66, 4.02, -2.10, 
38.00, 1.71, 4.29, -2.10, 
39.00, 1.71, 4.04, -2.15, 
40.00, 1.76, 4.36, -2.09, 
41.00, 1.72, 4.28, -2.08, 
42.00, 1.70, 3.88, -2.05, 
43.00, 1.72, 4.48, -2.13, 
44.00, 1.72, 3.94, -2.10, 
45.00, 1.75, 4.32, -2.10, 
46.00, 1.73, 4.07, -2.12, 
47.00, 1.75, 3.73, -2.11, 
48.00, 1.74, 4.29, -2.05, 
49.00, 1.76, 3.77, -2.09, 
50.00, 1.65, 3.58, -2.14, 
51.00, 1.73, 3.88, -2.15, 
52.00, 1.71, 3.58, -2.11, 
53.00, 1.74, 4.00, -2.15, 
54.00, 1.74, 3.62, -2.11, 
55.00, 1.75, 3.38, -2.26, 
56.00, 1.67, 4.12, -2.19, 
57.00, 1.74, 3.33, -2.10, 
58.00, 1.73, 3.98, -2.12, 
59.00, 1.75, 3.63, -2.15, 
60.00, 1.72, 3.37, -2.10, 
61.00, 1.72, 3.86, -2.16, 
62.00, 1.69, 3.03, -2.16, 
63.00, 1.71, 3.94, -2.21, 
64.00, 1.72, 3.35, -2.17, 
65.00, 1.68, 3.31, -2.22, 
66.00, 1.74, 3.66, -2.15, 
67.00, 1.82, 3.05, -2.14, 
68.00, 1.74, 3.83, -2.15, 
69.00, 1.80, 3.20, -2.11, 
70.00, 1.77, 3.23, -2.27, 
71.00, 1.73, 3.46, -2.19, 
72.00, 1.76, 2.86, -2.17, 
73.00, 1.75, 3.73, -2.24, 
74.00, 1.76, 2.98, -2.21, 
75.00, 1.76, 2.58, -2.29, 
76.00, 1.69, 3.25, -2.25, 
77.00, 1.73, 2.63, -2.21, 
78.00, 1.73, 3.54, -2.31, 
79.00, 1.70, 2.79, -2.25, 
80.00, 1.77, 2.42, -2.25, 
81.00, 1.71, 3.10, -2.19, 
82.00, 1.71, 2.44, -2.21, 
83.00, 1.73, 3.39, -2.23, 
84.00, 1.76, 2.61, -2.15, 
85.00, 1.72, 3.06, -2.26, 
86.00, 1.76, 2.84, -2.16, 
87.00, 1.78, 2.25, -2.14, 
88.00, 1.76, 3.19, -2.19, 
89.00, 1.74, 2.41, -2.12, 
90.00, 1.74, 2.95, -2.24, 
91.00, 1.80, 2.60, -2.18, 
92.00, 1.72, 2.25, -2.26, 
93.00, 1.75, 3.05, -2.21, 
94.00, 1.74, 2.17, -2.27, 
95.00, 1.76, 2.84, -2.17, 
96.00, 1.75, 2.46, -2.09, 
97.00, 1.79, 2.14, -2.21, 
98.00, 1.77, 2.88, -2.15, 
99.00, 1.79, 1.72, -2.09, 
100.00, 1.79, 2.68, -2.24, 
101.00, 1.76, 1.80, -2.17, 
102.00, 1.72, 2.06, -2.15, 
103.00, 1.77, 2.69, -2.19, 
104.00, 1.76, 1.58, -2.21, 
105.00, 1.78, 2.62, -2.26, 
106.00, 1.77, 1.59, -2.19, 
107.00, 1.75, 2.09, -2.25, 
108.00, 1.78, 1.77, -2.22, 
109.00, 1.77, 1.46, -2.27, 
110.00, 1.78, 2.25, -2.22, 
111.00, 1.78, 1.36, -2.18, 
112.00, 1.79, 2.51, -2.22, 
113.00, 1.81, 1.59, -2.24, 
114.00, 1.77, 2.12, -2.25, 
115.00, 1.81, 2.05, -2.29, 
116.00, 1.73, 1.54, -2.20, 
117.00, 1.79, 2.37, -2.27, 
118.00, 1.82, 1.11, -2.20, 
119.00, 1.79, 1.98, -2.20, 
120.00, 1.80, 1.90, -2.14, 
121.00, 1.76, 1.44, -2.30, 
122.00, 1.80, 2.18, -2.28, 
123.00, 1.80, 0.91, -2.25, 
124.00, 1.73, 1.77, -2.25, 
125.00, 1.80, 1.00, -2.20, 
126.00, 1.77, 1.25, -2.28, 
127.00, 1.77, 1.44, -2.25, 
128.00, 1.78, 0.80, -2.35, 
129.00, 1.79, 1.94, -2.24, 
130.00, 1.80, 0.79, -2.29, 
131.00, 1.79, 1.70, -2.25, 
132.00, 1.86, 0.72, -2.19, 
133.00, 1.82, 1.30, -2.25, 
134.00, 1.88, 1.06, -2.22, 
135.00, 1.80, 0.62, -2.27, 
136.00, 1.81, 1.56, -2.26, 
137.00, 1.80, 0.54, -2.22, 
138.00, 1.82, 1.63, -2.32, 
139.00, 1.82, 0.85, -2.29, 
140.00, 1.76, 1.27, -2.32, 
141.00, 1.81, 1.38, -2.34, 
142.00, 1.80, 0.71, -2.36, 
143.00, 1.75, 1.40, -2.41, 
144.00, 1.82, 0.21, -2.32, 
145.00, 1.78, 1.11, -2.39, 
146.00, 1.82, 0.41, -2.29, 
147.00, 1.83, 1.13, -2.35, 
148.00, 1.83, 0.98, -2.33, 
149.00, 1.75, 0.65, -2.35, 
150.00, 1.82, 1.23, -2.25, 
151.00, 1.78, 0.16, -2.25, 
152.00, 1.81, 1.70, -2.36, 
153.00, 1.80, 0.03, -2.25, 
154.00, 1.81, 1.01, -2.34, 
155.00, 1.87, 0.38, -2.31, 
156.00, 1.82, 0.69, -2.43, 
157.00, 1.85, 0.89, -2.36, 
158.00, 1.81, 0.27, -2.41, 
159.00, 1.85, 0.50, -2.35, 
160.00, 1.83, -0.23, -2.40, 
161.00, 1.88, 0.84, -2.36, 
162.00, 1.88, -0.14, -2.40, 
163.00, 1.84, 0.65, -2.38, 
164.00, 1.86, -0.41, -2.31, 
165.00, 1.82, 0.28, -2.44, 
166.00, 1.83, 0.09, -2.28, 
167.00, 1.85, -0.29, -2.31, 
168.00, 1.86, 0.56, -2.40, 
169.00, 1.85, -0.02, -2.38, 
170.00, 1.81, 0.51, -2.36, 
171.00, 1.82, -0.50, -2.43, 
172.00, 1.83, 0.24, -2.48, 
173.00, 1.85, -0.53, -2.38, 
174.00, 1.78, 0.25, -2.43, 
175.00, 1.87, -0.03, -2.44, 
176.00, 1.83, 0.05, -2.49, 
177.00, 1.83, -0.41, -2.38, 
178.00, 1.82, -0.27, -2.43, 
179.00, 1.81, 0.03, -2.39, 
180.00, 1.76, -0.77, -2.38, 
181.00, 1.81, 0.14, -2.33, 
182.00, 1.78, -0.62, -2.43, 
183.00, 1.77, -0.00, -2.41, 
184.00, 1.86, -0.94, -2.37, 
185.00, 1.78, -0.23, -2.39, 
186.00, 1.81, -0.80, -2.35, 
187.00, 1.74, -0.17, -2.46, 
188.00, 1.80, -0.35, -2.45, 
189.00, 1.77, -0.39, -2.41, 
190.00, 1.83, -0.84, -2.38, 
191.00, 1.81, -0.69, -2.50, 
192.00, 1.84, -0.38, -2.41, 
193.00, 1.82, -0.56, -2.46, 
194.00, 1.82, -0.34, -2.41, 
195.00, 1.80, -0.77, -2.45, 
196.00, 1.81, -0.47, -2.49, 
197.00, 1.83, -0.89, -2.43, 
198.00, 1.79, -0.61, -2.49, 
199.00, 1.84, -0.46, -2.48, 
200.00, 1.80, -0.83, -2.49, 
201.00, 1.85, -0.58, -2.49, 
202.00, 1.85, -1.34, -2.44, 
203.00, 1.84, -0.97, -2.46, 
204.00, 1.86, -0.88, -2.45, 
205.00, 1.82, -1.35, -2.49, 
206.00, 1.76, -0.84, -2.55, 
207.00, 1.81, -0.80, -2.45, 
208.00, 1.82, -1.56, -2.41, 
209.00, 1.80, -0.87, -2.46, 
210.00, 1.88, -1.32, -2.51, 
211.00, 1.82, -1.28, -2.53, 
212.00, 1.81, -1.06, -2.52, 
213.00, 1.79, -1.64, -2.49, 
214.00, 1.77, -1.19, -2.53, 
215.00, 1.81, -1.04, -2.58, 
216.00, 1.80, -1.78, -2.48, 
217.00, 1.83, -1.16, -2.60, 
218.00, 1.84, -1.37, -2.50, 
219.00, 1.86, -1.60, -2.53, 
220.00, 1.78, -1.34, -2.59, 
221.00, 1.82, -1.32, -2.59, 
222.00, 1.78, -1.46, -2.61, 
223.00, 1.81, -1.36, -2.54, 
224.00, 1.81, -1.89, -2.58, 
225.00, 1.74, -1.70, -2.57, 
226.00, 1.82, -1.49, -2.53, 
227.00, 1.81, -1.90, -2.57, 
228.00, 1.82, -1.64, -2.56, 
229.00, 1.81, -1.60, -2.58, 
230.00, 1.88, -1.80, -2.60, 
231.00, 1.83, -1.72, -2.54, 
232.00, 1.83, -1.88, -2.58, 
233.00, 1.85, -1.80, -2.59, 
234.00, 1.85, -1.80, -2.60, 
235.00, 1.85, -2.13, -2.69, 
236.00, 1.90, -1.93, -2.69, 
237.00, 1.85, -1.98, -2.60, 
238.00, 1.86, -2.19, -2.64, 
239.00, 1.87, -1.98, -2.58, 
240.00, 1.86, -1.97, -2.59, 
241.00, 1.85, -2.07, -2.65, 
242.00, 1.85, -2.01, -2.62, 
243.00, 1.81, -2.23, -2.56, 
244.00, 1.86, -2.20, -2.62, 
245.00, 1.86, -2.12, -2.58, 
246.00, 1.87, -2.32, -2.61, 
247.00, 1.85, -2.24, -2.58, 
248.00, 1.88, -2.23, -2.55, 
249.00, 1.85, -2.40, -2.61, 
250.00, 1.84, -2.34, -2.62, 
251.00, 1.85, -2.39, -2.65, 
252.00, 1.86, -2.39, -2.62, 
253.00, 1.89, -2.41, -2.57, 
254.00, 1.88, -2.52, -2.66, 
255.00, 1.86, -2.46, -2.61, 
